谱,定数,BPM,小节,时刻s,手,落键,任务类型,星星终点,BREAK,同键连续串长,同刻另一手,同刻note数,本手上一落键,本手上一类型,上一落键环距,距上一落键_拍,本手下一落键,另一手被钉,谱内位置五等分
667-GEMINI -M--mas,13.9,180,57,76.0,L,2,hold,,0,1,,1,7,hold,3,2.0,6,,3
667-GEMINI -M--mas,13.9,180,59,79.3333,L,3,hold,,0,1,,1,6,hold,3,2.0,8,,3
667-GEMINI -M--mas,13.9,180,79,105.8333,R,6,tap,,0,1,,1,8,tap,2,0.5,2,,4
672-敗北の少年-mas,13.4,185,90,117.7297,R,7,star,,0,1,L3(slide),2,3,star,4,1.0,2,slide:6>3,5
672-敗北の少年-mas,13.4,185,90,117.7297,L,3,slide,7,0,1,R7(star),2,6,slide,3,1.0,7,,5
673-拝啓ドッペルゲンガー-mas,13.8,181,11,14.5856,L,3,hold,,0,1,,1,8,tap,3,1.0,1,,1
673-拝啓ドッペルゲンガー-mas,13.8,181,13,17.4862,R,7,hold,,0,1,,1,1,tap,2,1.75,1,,1
673-拝啓ドッペルゲンガー-mas,13.8,181,18,25.0276,R,6,tap,,0,1,,1,8,hold,2,1.5,3,,1
673-拝啓ドッペルゲンガー-mas,13.8,181,53,71.1602,L,3,hold,,0,1,,1,1,slide,2,2.667,7,,3
673-拝啓ドッペルゲンガー-mas,13.8,181,54,71.8232,R,6,hold,,0,1,,1,4,tap,2,1.333,2,,3
674-人生リセットボタン-mas,13.8,200,42,50.7,R,6,hold,,0,1,,1,1,tap,3,2.0,8,,2
674-人生リセットボタン-mas,13.8,200,66,79.5,L,2,hold,,0,1,,1,5,tap,3,2.0,4,,4
674-人生リセットボタン-mas,13.8,200,78,93.9,R,6,slide,2,0,1,L7(tap),2,4,tap,2,1.25,3,,4
678-すーぱーぬこになりたい-mas,13.7,194,21,25.9794,L,2,tap,,0,1,R8(hold),2,5,slide,3,2.0,7,hold:8>None,2
678-すーぱーぬこになりたい-mas,13.7,194,53,66.1856,L,2,star,,0,1,R8(slide),2,7,tap,3,1.5,6,slide:8>2,3
678-すーぱーぬこになりたい-mas,13.7,194,53,66.8041,R,6,slide,4,0,1,L4(tap),2,2,slide,4,1.0,3,,3
678-すーぱーぬこになりたい-mas,13.7,194,55,68.9691,L,2,star,,0,1,R7(slide),2,7,star,3,1.0,5,slide:4>7,3
678-すーぱーぬこになりたい-mas,13.7,194,55,68.9691,R,7,slide,2,0,1,L2(star),2,4,slide,3,1.0,2,,3
678-すーぱーぬこになりたい-mas,13.7,194,80,99.5876,L,2,star,,0,1,R8(slide),2,7,tap,3,1.5,6,slide:8>2,5
678-すーぱーぬこになりたい-mas,13.7,194,80,100.2062,R,6,slide,4,0,1,L4(tap),2,2,slide,4,1.0,3,,5
678-すーぱーぬこになりたい-mas,13.7,194,82,102.3711,L,2,star,,0,1,R7(slide),2,7,star,3,1.0,5,slide:4>7,5
678-すーぱーぬこになりたい-mas,13.7,194,82,102.3711,R,7,slide,2,0,1,L2(star),2,4,slide,3,1.0,2,,5
68-Turn around-mas,13.7,156,14,22.1154,R,6,slide,1,0,1,,1,2,slide,4,0.5,2,,2
68-Turn around-mas,13.7,156,14,22.8846,L,2,slide,5,0,1,,1,6,slide,4,0.5,4,,2
68-Turn around-mas,13.7,156,16,25.1923,L,3,slide,8,0,1,,1,7,slide,4,0.5,7,,2
68-Turn around-mas,13.7,156,16,25.9615,R,7,slide,4,0,1,,1,3,slide,4,0.5,5,,2
68-Turn around-mas,13.7,156,18,28.2692,R,6,slide,1,0,1,,1,2,slide,4,0.5,2,,2
68-Turn around-mas,13.7,156,18,29.0385,L,2,slide,5,0,1,,1,6,slide,4,0.5,4,,2
68-Turn around-mas,13.7,156,20,31.3462,L,3,slide,8,0,1,,1,7,slide,4,0.5,7,,2
68-Turn around-mas,13.7,156,20,32.1154,R,7,slide,4,0,1,,1,3,slide,4,0.5,5,,2
68-Turn around-mas,13.7,156,22,34.6154,R,6,star,,0,1,,1,2,slide,4,1.0,6,slide:6>1,3
68-Turn around-mas,13.7,156,22,34.8077,L,2,star,,0,1,,1,6,slide,4,1.0,2,slide:6>3,3
68-Turn around-mas,13.7,156,22,35.0,R,6,slide,3,0,1,,1,6,star,0,1.0,2,slide:2>5,3
68-Turn around-mas,13.7,156,22,35.1923,L,2,slide,5,0,1,,1,2,star,0,1.0,4,slide:6>3,3
68-Turn around-mas,13.7,156,24,37.6923,L,3,star,,0,1,,1,7,slide,4,1.0,3,slide:3>8,3
68-Turn around-mas,13.7,156,24,37.8846,R,7,star,,0,1,,1,3,slide,4,1.0,7,slide:3>6,3
68-Turn around-mas,13.7,156,24,38.0769,L,3,slide,6,0,1,,1,3,star,0,1.0,7,slide:7>4,3
68-Turn around-mas,13.7,156,24,38.2692,R,7,slide,4,0,1,,1,7,star,0,1.0,5,slide:3>6,3
68-Turn around-mas,13.7,156,42,64.7115,L,3,tap,,0,1,R1(hold),2,6,tap,3,0.5,7,hold:1>None,5
68-Turn around-mas,13.7,156,43,67.0192,R,6,tap,,0,1,L8(hold),2,3,tap,3,0.5,2,hold:8>None,5
68-Turn around-mas,13.7,156,45,70.3846,R,7,star,,0,1,L2(slide),2,2,star,3,1.0,4,slide:5>2,5
68-Turn around-mas,13.7,156,45,70.3846,L,2,slide,7,0,1,R7(star),2,5,slide,3,1.0,7,,5
68-Turn around-mas,13.7,156,46,71.5385,R,6,star,,0,1,L1(slide),2,1,star,3,1.0,3,slide:4>1,5
68-Turn around-mas,13.7,156,46,72.3077,L,3,slide,8,0,1,R8(star),2,6,slide,3,1.0,8,,5
68-Turn around-mas,13.7,156,47,73.0769,R,7,star,,0,1,L4(slide),2,4,star,3,1.0,3,slide:8>4,5
68-Turn around-mas,13.7,156,47,73.8462,L,3,slide,6,0,1,R6(star),2,7,slide,4,1.0,6,,5
68-Turn around-mas,13.7,156,48,73.8462,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,1,slide:7>3,5
68-Turn around-mas,13.7,156,49,76.5385,R,6,star,,0,1,L1(slide),2,1,tap,3,0.5,6,slide:4>1,5
68-Turn around-mas,13.7,156,49,76.7308,R,6,tap,,0,1,,1,6,star,0,0.5,3,slide:1>6,5
68-Turn around-mas,13.7,156,50,77.3077,L,3,slide,8,0,1,R8(star),2,6,slide,3,1.0,8,,5
68-Turn around-mas,13.7,156,50,78.0769,R,6,star,,0,1,L3(slide),2,3,tap,3,0.5,6,slide:8>3,5
68-Turn around-mas,13.7,156,50,78.0769,L,3,slide,6,0,1,R6(star),2,8,slide,3,1.0,6,,5
68-Turn around-mas,13.7,156,50,78.2692,R,6,tap,,0,1,,1,6,star,0,0.5,1,slide:3>6,5
68-Turn around-mas,13.7,156,51,78.8462,R,6,star,,0,1,L1(slide),2,1,tap,3,0.5,6,slide:6>1,5
68-Turn around-mas,13.7,156,51,79.0385,R,6,tap,,0,1,,1,6,star,0,0.5,3,slide:1>6,5
68-Turn around-mas,13.7,156,51,79.6154,L,3,slide,6,0,1,,1,6,slide,3,1.0,,slide:3>8,5
683-MilK-mas,13.8,150,1,2.6,L,2,tap,,0,1,,1,4,hold,2,4.5,8,,1
683-MilK-mas,13.8,150,2,3.8,L,2,hold,,0,1,,1,8,hold,2,2.0,8,,1
683-MilK-mas,13.8,150,3,5.0,R,7,hold,,0,1,,1,3,hold,4,2.0,5,,1
683-MilK-mas,13.8,150,5,9.0,R,7,tap,,0,1,,1,5,hold,2,4.5,1,,1
683-MilK-mas,13.8,150,6,10.2,R,7,hold,,0,1,,1,1,hold,2,2.0,5,,1
683-MilK-mas,13.8,150,16,26.6,R,6,slide,2,0,1,,1,2,slide,4,0.5,1,hold:5>None,2
683-MilK-mas,13.8,150,18,30.0,R,7,hold,,0,1,,1,1,tap,2,1.0,5,,2
683-MilK-mas,13.8,150,20,32.8,L,3,hold,,0,1,R4(tap),2,7,tap,4,1.5,6,,2
683-MilK-mas,13.8,150,26,42.8,L,2,hold,,0,1,,1,8,tap,2,1.0,4,,2
683-MilK-mas,13.8,150,28,46.4,L,3,star,,0,1,,1,6,hold,3,2.0,3,,2
683-MilK-mas,13.8,150,28,46.8,L,3,slide,7,0,1,,1,3,star,0,1.0,1,,2
683-MilK-mas,13.8,150,40,66.0,L,2,slide,4,0,1,,1,4,tap,2,1.5,7,hold:2>None,3
683-MilK-mas,13.8,150,41,66.6,R,7,slide,5,0,1,,1,2,hold,3,1.75,4,hold:7>None,3
683-MilK-mas,13.8,150,44,72.4,R,7,slide,5,0,1,,1,1,tap,2,1.5,2,hold:7>None,4
683-MilK-mas,13.8,150,45,73.0,L,2,slide,4,0,1,,1,7,hold,3,1.75,5,hold:2>None,4
683-MilK-mas,13.8,150,54,87.2667,L,3,tap,,0,1,,1,5,tap,2,0.333,1,,4
683-MilK-mas,13.8,150,56,90.6,L,3,slide,8,0,1,,1,7,slide,4,0.5,6,hold:4>None,4
683-MilK-mas,13.8,150,60,98.0,L,3,slide,7,0,1,,1,8,slide,3,1.0,4,,5
683-MilK-mas,13.8,150,66,107.6,L,3,slide,8,0,1,,1,5,slide,2,1.0,8,,5
683-MilK-mas,13.8,150,68,110.8,R,6,slide,2,0,1,,1,1,slide,3,1.0,4,,5
684-FREEDOM DiVE (tpz Overcute Remix)-mas,14.1,234 (234.5),46,47.5784,R,7,hold,,0,1,L6(hold),2,2,hold,3,1.0,3,hold:6>None,2
684-FREEDOM DiVE (tpz Overcute Remix)-mas,14.1,234 (234.5),47,48.3458,L,2,hold,,0,1,R3(hold),2,7,hold,3,1.0,6,hold:3>None,2
684-FREEDOM DiVE (tpz Overcute Remix)-mas,14.1,234 (234.5),81,83.1344,R,6,slide,1,0,1,,1,3,tap,3,3.0,3,,4
684-FREEDOM DiVE (tpz Overcute Remix)-mas,14.1,234 (234.5),82,84.1576,L,3,slide,8,0,1,,1,6,tap,3,2.0,5,,4
684-FREEDOM DiVE (tpz Overcute Remix)-mas,14.1,234 (234.5),96,98.7381,R,7,hold,,0,1,,1,3,hold,4,2.0,1,,4
687-CYBER Sparks-remas,13.8,192,37,46.875,R,6,tap,,0,1,,1,4,tap,2,1.5,3,hold:5>None,2
687-CYBER Sparks-remas,13.8,192,38,47.5,L,2,tap,,0,1,,1,5,hold,3,3.0,6,hold:3>None,2
687-CYBER Sparks-remas,13.8,192,41,52.5,L,2,slide,6,0,1,R1(tap),2,6,slide,4,1.0,7,,3
687-CYBER Sparks-remas,13.8,192,64,81.5625,L,2,slide,6,0,1,R4(tap),2,6,slide,4,1.0,4,,4
687-CYBER Sparks-remas,13.8,192,66,84.0625,R,7,slide,3,0,1,L5(tap),2,3,slide,4,1.0,8,,4
687-CYBER Sparks-remas,13.8,192,72,91.5625,L,2,slide,6,0,1,R4(tap),2,6,slide,4,1.0,4,,4
687-CYBER Sparks-remas,13.8,192,79,98.8281,R,7,tap,,0,1,,1,4,tap,3,0.5,5,,4
687-CYBER Sparks-remas,13.8,192,79,99.2187,L,2,tap,,0,1,,1,8,tap,2,0.5,8,,4
687-CYBER Sparks-remas,13.8,192,79,99.4531,R,7,tap,,0,1,,1,3,tap,4,0.5,5,,4
687-CYBER Sparks-remas,13.8,192,81,101.3281,L,3,tap,,0,1,,1,5,tap,2,0.5,1,,4
687-CYBER Sparks-remas,13.8,192,81,101.7187,R,6,tap,,0,1,,1,4,tap,2,0.5,4,,4
687-CYBER Sparks-remas,13.8,192,81,101.9531,L,3,tap,,0,1,,1,7,tap,4,0.5,1,,4
687-CYBER Sparks-remas,13.8,192,83,103.8281,R,6,tap,,0,1,,1,8,tap,2,0.5,8,,5
687-CYBER Sparks-remas,13.8,192,85,106.3281,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,5
687-CYBER Sparks-remas,13.8,192,87,109.1406,L,3,tap,,0,1,,1,7,tap,4,0.5,1,,5
687-CYBER Sparks-remas,13.8,192,89,111.6406,R,6,tap,,0,1,,1,2,tap,4,0.5,8,,5
687-CYBER Sparks-remas,13.8,192,93,117.5,R,7,tap,,0,1,,1,2,tap,3,1.0,1,slide:1>7,5
69-Nerverakes-mas,14.1,140,0,0.0,L,2,hold,,0,1,,1,,,,,5,,1
69-Nerverakes-mas,14.1,140,3,5.1429,R,7,tap,,0,1,,1,4,hold,3,8.0,8,hold:6>None,1
69-Nerverakes-mas,14.1,140,9,15.5357,L,3,tap,,0,1,,1,4,tap,1,0.5,4,hold:2>None,1
69-Nerverakes-mas,14.1,140,12,20.5714,R,7,hold,,0,1,,1,2,tap,3,0.25,5,,2
69-Nerverakes-mas,14.1,140,13,22.2857,L,2,hold,,0,1,,1,4,slide,2,0.5,7,,2
69-Nerverakes-mas,14.1,140,15,27.1071,R,7,tap,,0,1,,1,2,tap,3,0.5,5,,2
69-Nerverakes-mas,14.1,140,16,27.4286,L,2,hold,,0,1,,1,6,tap,4,0.5,7,,2
69-Nerverakes-mas,14.1,140,17,29.1429,R,7,hold,,0,1,,1,8,tap,1,0.5,5,,2
69-Nerverakes-mas,14.1,140,19,32.6786,L,3,tap,,0,1,,1,1,slide,2,0.75,4,,3
69-Nerverakes-mas,14.1,140,19,33.3214,R,6,tap,,0,1,,1,2,tap,4,1.25,5,,3
69-Nerverakes-mas,14.1,140,20,34.2857,R,6,hold,,0,1,,1,1,tap,3,0.75,2,,3
69-Nerverakes-mas,14.1,140,21,37.2857,R,6,tap,,0,1,,1,3,hold,3,3.0,4,hold:5>None,3
69-Nerverakes-mas,14.1,140,33,56.6786,L,2,tap,,0,1,,1,4,tap,2,1.25,1,,4
69-Nerverakes-mas,14.1,140,36,62.3571,R,7,hold,,0,1,,1,8,tap,1,0.5,2,,4
69-Nerverakes-mas,14.1,140,38,65.1429,L,2,tap,,0,1,,1,6,tap,4,0.5,2,,5
69-Nerverakes-mas,14.1,140,38,65.3571,L,2,tap,,0,1,,1,2,tap,0,0.5,2,,5
69-Nerverakes-mas,14.1,140,38,65.5714,L,2,tap,,0,1,R3(tap),2,2,tap,0,0.5,7,,5
69-Nerverakes-mas,14.1,140,38,65.8929,R,6,tap,,0,1,,1,3,tap,3,0.75,7,,5
69-Nerverakes-mas,14.1,140,38,66.2143,R,7,tap,,0,1,L6(tap),2,6,tap,1,0.75,1,,5
695-分からない-mas,14,200,44,54.0,R,6,slide,2,0,1,L2(star),2,1,slide,3,1.0,2,,3
695-分からない-mas,14,200,45,54.0,L,2,star,,0,1,R6(slide),2,6,star,4,1.0,5,slide:1>6,3
695-分からない-mas,14,200,53,63.675,L,3,tap,,0,1,,1,8,tap,3,0.75,5,,3
696-Jumble Rumble-mas,14,185,3,4.9459,L,2,tap,,0,1,,1,4,tap,2,0.5,8,,1
696-Jumble Rumble-mas,14,185,37,49.0541,R,7,tap,,0,1,,1,5,tap,2,0.5,1,,2
696-Jumble Rumble-mas,14,185,61,80.1081,L,3,tap,,0,1,,1,4,tap,1,0.5,1,slide:3>7,4
696-Jumble Rumble-mas,14,185,86,112.7838,L,3,slide,6,0,1,,1,7,slide,4,0.75,1,slide:8>4,5
697-ヒバナ-remas,13.2,200,41,50.4,R,7,slide,2,0,1,,1,2,slide,3,1.0,8,,2
697-ヒバナ-remas,13.2,200,77,92.7,L,3,slide,6,0,1,,1,6,slide,3,1.0,7,,4
697-ヒバナ-remas,13.2,200,81,97.5,R,7,tap,,0,1,,1,5,tap,2,1.0,8,hold:6>None,4
697-ヒバナ-remas,13.2,200,85,102.3,L,2,tap,,0,1,,1,4,tap,2,1.0,1,hold:3>None,4
697-ヒバナ-remas,13.2,200,93,111.9,L,3,slide,6,0,1,,1,6,slide,3,1.0,7,,5
697-ヒバナ-remas,13.2,200,105,126.6,R,7,slide,3,0,1,,1,1,tap,2,3.0,7,,5
697-ヒバナ-remas,13.2,200,106,127.5,R,7,slide,2,0,1,,1,7,slide,0,3.0,7,,5
697-ヒバナ-remas,13.2,200,106,127.8,R,7,slide,3,0,1,,1,7,slide,0,1.0,5,,5
697-ヒバナ-remas,13.2,200,109,131.4,L,2,slide,6,0,1,,1,8,tap,2,3.0,2,,5
697-ヒバナ-remas,13.2,200,110,132.3,L,2,slide,7,0,1,,1,2,slide,0,3.0,2,,5
697-ヒバナ-remas,13.2,200,110,132.6,L,2,slide,6,0,1,,1,2,slide,0,1.0,6,,5
698-Jimang Shot-mas,13.3,164,10,15.9146,R,7,slide,4,0,1,L4(star),2,2,slide,3,1.0,4,,1
698-Jimang Shot-mas,13.3,164,11,17.561,R,6,slide,5,0,1,L6(hold),2,1,tap,3,1.0,1,hold:6>None,1
698-Jimang Shot-mas,13.3,164,14,20.8537,L,3,slide,6,0,1,R2(tap),2,7,tap,4,1.0,7,,1
698-Jimang Shot-mas,13.3,164,15,22.3171,R,6,slide,2,0,1,L7(tap),2,1,tap,3,2.0,2,,1
698-Jimang Shot-mas,13.3,164,15,23.4146,L,3,slide,4,0,1,R3(hold),2,8,tap,3,1.0,8,hold:3>None,1
698-Jimang Shot-mas,13.3,164,18,27.622,L,2,slide,5,0,1,R5(star),2,7,slide,3,1.0,5,,1
698-Jimang Shot-mas,13.3,164,22,33.8415,R,6,slide,3,0,1,L8(tap),2,1,slide,3,1.0,4,,2
698-Jimang Shot-mas,13.3,164,34,50.4878,R,7,star,,0,1,L3(slide),2,3,star,4,1.0,2,slide:6>3,2
698-Jimang Shot-mas,13.3,164,34,50.4878,L,3,slide,7,0,1,R7(star),2,6,slide,3,1.0,7,,2
698-Jimang Shot-mas,13.3,164,34,51.2195,L,2,slide,5,0,1,R4(tap),2,7,slide,3,1.0,6,,2
698-Jimang Shot-mas,13.3,164,42,62.1951,L,2,star,,0,1,R6(slide),2,6,star,4,1.0,7,slide:3>6,3
698-Jimang Shot-mas,13.3,164,42,62.1951,R,6,slide,2,0,1,L2(star),2,3,slide,3,1.0,2,,3
698-Jimang Shot-mas,13.3,164,42,62.9268,R,7,slide,4,0,1,L5(tap),2,2,slide,3,1.0,3,,3
698-Jimang Shot-mas,13.3,164,47,70.6098,R,6,slide,3,0,1,L1(tap),2,3,tap,3,1.0,4,,3
698-Jimang Shot-mas,13.3,164,50,73.9024,L,3,slide,6,0,1,R6(star),2,6,slide,3,1.0,6,,3
698-Jimang Shot-mas,13.3,164,50,73.9024,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,1,slide:6>3,3
698-Jimang Shot-mas,13.3,164,51,75.3659,R,6,slide,3,0,1,L3(star),2,3,slide,3,1.0,3,,3
698-Jimang Shot-mas,13.3,164,51,75.3659,L,3,star,,0,1,R6(slide),2,6,star,3,1.0,8,slide:3>6,3
698-Jimang Shot-mas,13.3,164,52,76.4634,R,7,hold,,0,1,,1,3,slide,4,2.0,4,,3
698-Jimang Shot-mas,13.3,164,53,77.9268,L,2,hold,,0,1,,1,5,tap,3,1.5,6,,3
698-Jimang Shot-mas,13.3,164,58,85.6098,R,6,slide,3,0,1,L3(star),2,3,slide,3,1.0,3,,4
698-Jimang Shot-mas,13.3,164,58,85.6098,L,3,star,,0,1,R6(slide),2,6,star,3,1.0,8,slide:3>6,4
698-Jimang Shot-mas,13.3,164,59,87.0732,L,3,slide,6,0,1,R6(star),2,6,slide,3,1.0,6,,4
698-Jimang Shot-mas,13.3,164,59,87.0732,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,1,slide:6>3,4
698-Jimang Shot-mas,13.3,164,60,88.1707,L,2,hold,,0,1,,1,6,slide,4,2.0,8,,4
698-Jimang Shot-mas,13.3,164,63,94.0244,L,3,slide,6,0,1,R8(tap),2,6,tap,3,1.0,5,,4
698-Jimang Shot-mas,13.3,164,71,104.6341,L,3,star,,0,1,,1,6,tap,3,1.0,7,slide:3>6,4
699-幽闇に目醒めしは-mas,13.3,120,5,10.5,R,7,slide,2,0,1,L6(tap),2,2,slide,3,2.0,3,,1
699-幽闇に目醒めしは-mas,13.3,120,7,14.5,L,2,slide,7,0,1,R3(tap),2,7,slide,3,2.0,6,,1
699-幽闇に目醒めしは-mas,13.3,120,15,30.5,R,6,star,,0,1,,1,3,slide,3,1.0,6,,2
699-幽闇に目醒めしは-mas,13.3,120,15,31.0,R,6,slide,2,0,1,L8(tap),2,6,star,0,1.0,2,,2
699-幽闇に目醒めしは-mas,13.3,120,16,32.5,L,3,star,,0,1,,1,7,slide,4,1.0,3,,2
699-幽闇に目醒めしは-mas,13.3,120,16,33.0,L,3,slide,7,0,1,R1(tap),2,3,star,0,1.0,7,,2
699-幽闇に目醒めしは-mas,13.3,120,38,76.0,L,3,hold,,0,1,R5(slide),2,6,hold,3,2.0,6,slide:5>1,4
699-幽闇に目醒めしは-mas,13.3,120,47,94.5,R,7,slide,3,0,1,,1,2,hold,3,1.5,1,,4
699-幽闇に目醒めしは-mas,13.3,120,49,99.25,R,6,slide,2,0,1,L5(slide),2,2,slide,4,0.5,2,slide:1>5,5
699-幽闇に目醒めしは-mas,13.3,120,55,110.5,L,2,slide,6,0,1,,1,7,hold,3,1.5,8,,5
699-幽闇に目醒めしは-mas,13.3,120,57,115.25,L,3,slide,7,0,1,R4(slide),2,7,slide,4,0.5,4,slide:8>4,5
70-Spin me harder-mas,13.4,130,0,1.6154,L,2,hold,,0,1,,1,8,hold,2,1.5,6,,1
70-Spin me harder-mas,13.4,130,2,5.3077,R,7,hold,,0,1,,1,1,hold,2,1.5,3,,1
70-Spin me harder-mas,13.4,130,4,9.1154,L,2,slide,7,0,1,,1,1,hold,1,1.75,1,slide:2>6,1
70-Spin me harder-mas,13.4,130,8,15.6923,R,7,hold,,0,1,,1,5,tap,2,0.5,1,,1
70-Spin me harder-mas,13.4,130,16,30.4615,L,3,star,,0,1,R6(slide),2,6,star,3,1.0,8,slide:1>6,2
70-Spin me harder-mas,13.4,130,16,30.4615,R,6,slide,3,0,1,L3(star),2,1,slide,3,1.0,3,,2
70-Spin me harder-mas,13.4,130,17,31.8462,L,2,star,,0,1,R5(slide),2,5,star,3,1.0,7,slide:8>5,3
70-Spin me harder-mas,13.4,130,22,40.8462,L,2,tap,,0,1,,1,8,tap,2,4.5,3,hold:1>None,3
70-Spin me harder-mas,13.4,130,22,41.0769,L,3,hold,,0,1,,1,2,tap,1,0.5,6,,3
70-Spin me harder-mas,13.4,130,23,43.6154,L,3,tap,,0,1,,1,6,hold,3,1.5,2,hold:4>None,3
70-Spin me harder-mas,13.4,130,23,43.8462,L,2,hold,,0,1,,1,3,tap,1,0.5,3,,3
70-Spin me harder-mas,13.4,130,24,44.7692,L,3,slide,7,0,1,,1,2,hold,1,2.0,6,slide:3>8,3
70-Spin me harder-mas,13.4,130,24,45.9231,R,6,slide,1,0,1,,1,3,slide,3,2.0,1,slide:6>2,3
70-Spin me harder-mas,13.4,130,30,55.3846,L,2,hold,,0,1,,1,5,tap,3,1.0,7,,4
70-Spin me harder-mas,13.4,130,31,58.6154,R,6,hold,,0,1,,1,3,hold,3,2.0,2,,4
70-Spin me harder-mas,13.4,130,32,60.0,R,6,star,,0,1,L2(slide),2,2,star,4,1.0,1,slide:7>2,4
70-Spin me harder-mas,13.4,130,32,60.0,L,2,slide,6,0,1,R6(star),2,7,slide,3,1.0,6,,4
70-Spin me harder-mas,13.4,130,33,61.8462,R,6,star,,0,1,L4(slide),2,1,star,3,0.5,3,slide:4>1,4
70-Spin me harder-mas,13.4,130,33,62.5385,L,3,slide,7,0,1,,1,6,slide,3,0.5,6,,4
70-Spin me harder-mas,13.4,130,40,75.2308,L,3,star,,0,1,R5(slide),2,7,slide,4,1.0,3,slide:5>2,5
70-Spin me harder-mas,13.4,130,40,75.6923,L,3,slide,8,0,1,R2(star),2,3,star,0,1.0,1,slide:2>5,5
700-ゴーストルール-mas,13.2,210,4,5.1429,L,2,tap,,0,1,R4(hold),2,1,tap,1,2.0,6,hold:4>None,1
700-ゴーストルール-mas,13.2,210,6,7.4286,R,7,tap,,0,1,L5(hold),2,8,tap,1,2.0,3,hold:5>None,1
700-ゴーストルール-mas,13.2,210,59,67.5714,R,6,hold,,0,2,,1,5,hold,1,1.5,5,,3
700-ゴーストルール-mas,13.2,210,61,69.8571,L,3,hold,,0,2,,1,4,hold,1,1.5,1,,3
700-ゴーストルール-mas,13.2,210,62,71.7143,L,2,hold,,0,2,,1,1,hold,1,1.5,4,,3
700-ゴーストルール-mas,13.2,210,64,74.0,R,7,hold,,0,2,,1,8,hold,1,1.5,5,,3
702-光線チューニング-mas,13.7,190,14,18.6316,L,3,star,,0,1,R7(slide),2,7,star,4,1.0,7,slide:2>7,1
702-光線チューニング-mas,13.7,190,14,18.6316,R,7,slide,3,0,1,L3(star),2,2,slide,3,1.0,3,,1
702-光線チューニング-mas,13.7,190,14,19.2632,R,7,slide,4,0,1,L4(tap),2,3,slide,4,1.0,5,,1
702-光線チューニング-mas,13.7,190,77,98.5263,R,7,hold,,0,1,,1,5,slide,2,8.0,3,,4
702-光線チューニング-mas,13.7,190,80,102.3158,L,2,tap,,0,1,,1,6,hold,4,8.0,8,,4
702-光線チューニング-mas,13.7,190,93,118.7368,R,7,slide,2,0,1,,1,8,slide,1,1.5,5,,5
702-光線チューニング-mas,13.7,190,95,120.6316,L,3,slide,7,0,1,,1,4,slide,1,1.5,1,,5
702-光線チューニング-mas,13.7,190,109,138.0789,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
702-光線チューニング-mas,13.7,190,109,138.4737,R,6,tap,,0,1,,1,8,tap,2,0.5,2,,5
703-Dragoon-remas,14.5,175,0,1.0286,R,6,hold,,0,1,,1,3,hold,3,3.0,4,,1
703-Dragoon-remas,14.5,175,2,3.7714,L,3,hold,,0,1,,1,6,hold,3,3.0,5,,1
703-Dragoon-remas,14.5,175,22,30.8571,R,7,hold,,0,1,L6(hold),2,8,hold,1,1.0,5,hold:6>None,2
703-Dragoon-remas,14.5,175,23,32.2286,L,2,hold,,0,1,R3(hold),2,4,hold,2,1.0,1,hold:3>None,2
703-Dragoon-remas,14.5,175,24,33.2571,L,2,tap,,0,2,R3(tap),2,1,tap,1,0.5,4,,2
703-Dragoon-remas,14.5,175,24,33.9429,R,7,tap,,0,2,L6(tap),2,5,tap,2,0.5,8,,2
703-Dragoon-remas,14.5,175,53,73.7143,L,2,slide,6,0,1,,1,4,tap,2,1.5,7,,4
703-Dragoon-remas,14.5,175,60,83.8286,L,2,slide,6,0,1,R6(slide),2,6,slide,4,1.0,1,slide:6>2,4
703-Dragoon-remas,14.5,175,60,83.8286,R,6,slide,2,0,1,L2(slide),2,2,slide,4,1.0,2,slide:2>6,4
703-Dragoon-remas,14.5,175,79,109.3714,R,6,hold,,0,1,,1,2,hold,4,1.0,4,,5
71-YA･DA･YO [Reborn]-mas,13.4,105,32,73.1429,R,7,hold,,0,1,,1,5,tap,2,0.5,8,,4
71-YA･DA･YO [Reborn]-mas,13.4,105,32,74.8571,R,7,hold,,0,1,,1,5,hold,2,1.0,3,hold:6>None,4
71-YA･DA･YO [Reborn]-mas,13.4,105,33,76.8571,L,2,hold,,0,1,,1,4,hold,2,1.0,3,hold:3>None,4
71-YA･DA･YO [Reborn]-mas,13.4,105,33,77.4286,L,3,hold,,0,1,,1,2,hold,1,1.0,5,hold:1>None,4
71-YA･DA･YO [Reborn]-remas,14.4,105,7,16.0,L,3,tap,,1,1,,1,5,hold,2,2.167,4,hold:2>None,1
71-YA･DA･YO [Reborn]-remas,14.4,105,28,65.3333,R,7,hold,,0,1,L5(tap),2,5,hold,2,0.833,5,,4
71-YA･DA･YO [Reborn]-remas,14.4,105,29,67.1429,L,3,slide,7,0,1,,1,7,slide,4,0.167,6,,4
71-YA･DA･YO [Reborn]-remas,14.4,105,29,68.2857,R,6,slide,2,0,1,,1,2,slide,4,0.167,1,,4
71-YA･DA･YO [Reborn]-remas,14.4,105,32,74.7619,R,7,tap,,0,2,,1,5,hold,2,0.833,7,,4
